start_date,end_date,updated_date,consumption_mw
2025-11-14 10:45:00+01:00,2025-11-14 11:00:00+01:00,2025-11-14 23:50:47+01:00,53132
2025-11-14 11:00:00+01:00,2025-11-14 11:15:00+01:00,2025-11-14 23:50:47+01:00,53058
2025-11-14 11:15:00+01:00,2025-11-14 11:30:00+01:00,2025-11-14 23:50:47+01:00,53318
2025-11-14 11:30:00+01:00,2025-11-14 11:45:00+01:00,2025-11-14 23:50:47+01:00,53329
2025-11-14 11:45:00+01:00,2025-11-14 12:00:00+01:00,2025-11-14 23:50:47+01:00,53539
2025-11-14 12:00:00+01:00,2025-11-14 12:15:00+01:00,2025-11-14 23:50:47+01:00,53652
2025-11-14 12:15:00+01:00,2025-11-14 12:30:00+01:00,2025-11-14 23:50:47+01:00,53968
2025-11-14 12:30:00+01:00,2025-11-14 12:45:00+01:00,2025-11-14 23:50:47+01:00,53643
2025-11-14 12:45:00+01:00,2025-11-14 13:00:00+01:00,2025-11-14 23:50:47+01:00,54345
2025-11-14 13:00:00+01:00,2025-11-14 13:15:00+01:00,2025-11-14 23:50:47+01:00,53509
2025-11-14 13:15:00+01:00,2025-11-14 13:30:00+01:00,2025-11-14 23:50:47+01:00,53272
2025-11-14 13:30:00+01:00,2025-11-14 13:45:00+01:00,2025-11-14 23:50:47+01:00,52358
2025-11-14 13:45:00+01:00,2025-11-14 14:00:00+01:00,2025-11-14 23:50:47+01:00,51775
2025-11-14 14:00:00+01:00,2025-11-14 14:15:00+01:00,2025-11-14 23:50:47+01:00,51289
2025-11-14 14:15:00+01:00,2025-11-14 14:30:00+01:00,2025-11-14 23:50:47+01:00,51498
2025-11-14 14:30:00+01:00,2025-11-14 14:45:00+01:00,2025-11-14 23:50:47+01:00,51177
2025-11-14 14:45:00+01:00,2025-11-14 15:00:00+01:00,2025-11-14 23:50:47+01:00,51109
2025-11-14 15:00:00+01:00,2025-11-14 15:15:00+01:00,2025-11-14 23:50:47+01:00,50827
2025-11-14 15:15:00+01:00,2025-11-14 15:30:00+01:00,2025-11-14 23:50:47+01:00,50945
2025-11-14 15:30:00+01:00,2025-11-14 15:45:00+01:00,2025-11-14 23:50:47+01:00,50250
2025-11-14 15:45:00+01:00,2025-11-14 16:00:00+01:00,2025-11-14 23:50:47+01:00,49702
2025-11-14 16:00:00+01:00,2025-11-14 16:15:00+01:00,2025-11-14 23:50:47+01:00,49132
2025-11-14 16:15:00+01:00,2025-11-14 16:30:00+01:00,2025-11-14 23:50:47+01:00,48821
2025-11-14 16:30:00+01:00,2025-11-14 16:45:00+01:00,2025-11-14 23:50:48+01:00,48254
2025-11-14 16:45:00+01:00,2025-11-14 17:00:00+01:00,2025-11-14 23:50:48+01:00,48373
2025-11-14 17:00:00+01:00,2025-11-14 17:15:00+01:00,2025-11-14 23:50:48+01:00,48647
2025-11-14 17:15:00+01:00,2025-11-14 17:30:00+01:00,2025-11-14 23:50:48+01:00,49046
2025-11-14 17:30:00+01:00,2025-11-14 17:45:00+01:00,2025-11-14 23:50:48+01:00,49880
2025-11-14 17:45:00+01:00,2025-11-14 18:00:00+01:00,2025-11-14 23:50:48+01:00,50937
2025-11-14 18:00:00+01:00,2025-11-14 18:15:00+01:00,2025-11-14 23:50:48+01:00,51650
2025-11-14 18:15:00+01:00,2025-11-14 18:30:00+01:00,2025-11-14 23:50:48+01:00,52159
2025-11-14 18:30:00+01:00,2025-11-14 18:45:00+01:00,2025-11-14 23:50:48+01:00,52554
2025-11-14 18:45:00+01:00,2025-11-14 19:00:00+01:00,2025-11-14 23:50:48+01:00,53051
2025-11-14 19:00:00+01:00,2025-11-14 19:15:00+01:00,2025-11-14 23:50:48+01:00,53246
2025-11-14 19:15:00+01:00,2025-11-14 19:30:00+01:00,2025-11-14 23:50:48+01:00,53226
2025-11-14 19:30:00+01:00,2025-11-14 19:45:00+01:00,2025-11-14 23:50:48+01:00,52781
2025-11-14 19:45:00+01:00,2025-11-14 20:00:00+01:00,2025-11-14 23:50:48+01:00,52158
2025-11-14 20:00:00+01:00,2025-11-14 20:15:00+01:00,2025-11-14 23:50:48+01:00,51417
2025-11-14 20:15:00+01:00,2025-11-14 20:30:00+01:00,2025-11-14 23:50:48+01:00,51122
2025-11-14 20:30:00+01:00,2025-11-14 20:45:00+01:00,2025-11-14 23:50:48+01:00,50324
2025-11-14 20:45:00+01:00,2025-11-14 21:00:00+01:00,2025-11-14 23:50:48+01:00,49370
2025-11-14 21:00:00+01:00,2025-11-14 21:15:00+01:00,2025-11-14 23:50:48+01:00,48375
2025-11-14 21:15:00+01:00,2025-11-14 21:30:00+01:00,2025-11-14 23:50:48+01:00,47802
2025-11-14 21:30:00+01:00,2025-11-14 21:45:00+01:00,2025-11-14 23:50:48+01:00,47245
2025-11-14 21:45:00+01:00,2025-11-14 22:00:00+01:00,2025-11-14 23:50:48+01:00,46985
2025-11-14 22:00:00+01:00,2025-11-14 22:15:00+01:00,2025-11-14 23:50:48+01:00,46420
2025-11-14 22:15:00+01:00,2025-11-14 22:30:00+01:00,2025-11-14 23:50:48+01:00,47356
2025-11-14 22:30:00+01:00,2025-11-14 22:45:00+01:00,2025-11-14 23:50:48+01:00,47086
2025-11-14 22:45:00+01:00,2025-11-14 23:00:00+01:00,2025-11-14 23:50:48+01:00,48309
2025-11-14 23:00:00+01:00,2025-11-14 23:15:00+01:00,2025-11-14 23:50:48+01:00,47985
2025-11-14 23:15:00+01:00,2025-11-14 23:30:00+01:00,2025-11-14 23:50:49+01:00,47878
2025-11-14 23:30:00+01:00,2025-11-14 23:45:00+01:00,2025-11-14 23:50:49+01:00,47120
2025-11-14 23:45:00+01:00,2025-11-15 00:00:00+01:00,2025-11-14 23:50:49+01:00,47513
2025-11-15 00:00:00+01:00,2025-11-15 00:15:00+01:00,2025-11-15 23:49:38+01:00,46571
2025-11-15 00:15:00+01:00,2025-11-15 00:30:00+01:00,2025-11-15 23:49:38+01:00,46578
2025-11-15 00:30:00+01:00,2025-11-15 00:45:00+01:00,2025-11-15 23:49:38+01:00,45636
2025-11-15 00:45:00+01:00,2025-11-15 01:00:00+01:00,2025-11-15 23:49:38+01:00,44305
2025-11-15 01:00:00+01:00,2025-11-15 01:15:00+01:00,2025-11-15 23:49:39+01:00,43100
2025-11-15 01:15:00+01:00,2025-11-15 01:30:00+01:00,2025-11-15 23:49:39+01:00,43250
2025-11-15 01:30:00+01:00,2025-11-15 01:45:00+01:00,2025-11-15 23:49:40+01:00,42713
2025-11-15 01:45:00+01:00,2025-11-15 02:00:00+01:00,2025-11-15 23:49:40+01:00,42668
2025-11-15 02:00:00+01:00,2025-11-15 02:15:00+01:00,2025-11-15 23:49:41+01:00,41947
2025-11-15 02:15:00+01:00,2025-11-15 02:30:00+01:00,2025-11-15 23:49:41+01:00,41911
2025-11-15 02:30:00+01:00,2025-11-15 02:45:00+01:00,2025-11-15 23:49:38+01:00,41021
2025-11-15 02:45:00+01:00,2025-11-15 03:00:00+01:00,2025-11-15 23:49:38+01:00,40547
2025-11-15 03:00:00+01:00,2025-11-15 03:15:00+01:00,2025-11-15 23:49:38+01:00,39641
2025-11-15 03:15:00+01:00,2025-11-15 03:30:00+01:00,2025-11-15 23:49:38+01:00,39419
2025-11-15 03:30:00+01:00,2025-11-15 03:45:00+01:00,2025-11-15 23:49:38+01:00,38875
2025-11-15 03:45:00+01:00,2025-11-15 04:00:00+01:00,2025-11-15 23:49:38+01:00,38397
2025-11-15 04:00:00+01:00,2025-11-15 04:15:00+01:00,2025-11-15 23:49:38+01:00,37878
2025-11-15 04:15:00+01:00,2025-11-15 04:30:00+01:00,2025-11-15 23:49:38+01:00,37664
2025-11-15 04:30:00+01:00,2025-11-15 04:45:00+01:00,2025-11-15 23:49:38+01:00,37577
2025-11-15 04:45:00+01:00,2025-11-15 05:00:00+01:00,2025-11-15 23:49:38+01:00,37376
2025-11-15 05:00:00+01:00,2025-11-15 05:15:00+01:00,2025-11-15 23:49:38+01:00,37261
2025-11-15 05:15:00+01:00,2025-11-15 05:30:00+01:00,2025-11-15 23:49:38+01:00,37880
2025-11-15 05:30:00+01:00,2025-11-15 05:45:00+01:00,2025-11-15 23:49:38+01:00,37938
2025-11-15 05:45:00+01:00,2025-11-15 06:00:00+01:00,2025-11-15 23:49:38+01:00,38149
2025-11-15 06:00:00+01:00,2025-11-15 06:15:00+01:00,2025-11-15 23:49:38+01:00,38290
2025-11-15 06:15:00+01:00,2025-11-15 06:30:00+01:00,2025-11-15 23:49:38+01:00,39083
2025-11-15 06:30:00+01:00,2025-11-15 06:45:00+01:00,2025-11-15 23:49:38+01:00,39325
2025-11-15 06:45:00+01:00,2025-11-15 07:00:00+01:00,2025-11-15 23:49:38+01:00,39775
2025-11-15 07:00:00+01:00,2025-11-15 07:15:00+01:00,2025-11-15 23:49:38+01:00,40355
2025-11-15 07:15:00+01:00,2025-11-15 07:30:00+01:00,2025-11-15 23:49:38+01:00,41114
2025-11-15 07:30:00+01:00,2025-11-15 07:45:00+01:00,2025-11-15 23:49:39+01:00,41400
2025-11-15 07:45:00+01:00,2025-11-15 08:00:00+01:00,2025-11-15 23:49:39+01:00,41780
2025-11-15 08:00:00+01:00,2025-11-15 08:15:00+01:00,2025-11-15 23:49:39+01:00,41948
2025-11-15 08:15:00+01:00,2025-11-15 08:30:00+01:00,2025-11-15 23:49:39+01:00,42262
2025-11-15 08:30:00+01:00,2025-11-15 08:45:00+01:00,2025-11-15 23:49:39+01:00,42984
2025-11-15 08:45:00+01:00,2025-11-15 09:00:00+01:00,2025-11-15 23:49:39+01:00,43508
2025-11-15 09:00:00+01:00,2025-11-15 09:15:00+01:00,2025-11-15 23:49:39+01:00,43884
2025-11-15 09:15:00+01:00,2025-11-15 09:30:00+01:00,2025-11-15 23:49:39+01:00,44492
2025-11-15 09:30:00+01:00,2025-11-15 09:45:00+01:00,2025-11-15 23:49:39+01:00,45092
2025-11-15 09:45:00+01:00,2025-11-15 10:00:00+01:00,2025-11-15 23:49:39+01:00,45652
2025-11-15 10:00:00+01:00,2025-11-15 10:15:00+01:00,2025-11-15 23:49:39+01:00,45891
2025-11-15 10:15:00+01:00,2025-11-15 10:30:00+01:00,2025-11-15 23:49:39+01:00,46295
2025-11-15 10:30:00+01:00,2025-11-15 10:45:00+01:00,2025-11-15 23:49:39+01:00,46482
2025-11-15 10:45:00+01:00,2025-11-15 11:00:00+01:00,2025-11-15 23:49:39+01:00,46464
2025-11-15 11:00:00+01:00,2025-11-15 11:15:00+01:00,2025-11-15 23:49:39+01:00,46319
2025-11-15 11:15:00+01:00,2025-11-15 11:30:00+01:00,2025-11-15 23:49:39+01:00,46522
2025-11-15 11:30:00+01:00,2025-11-15 11:45:00+01:00,2025-11-15 23:49:39+01:00,46797
2025-11-15 11:45:00+01:00,2025-11-15 12:00:00+01:00,2025-11-15 23:49:39+01:00,47142
2025-11-15 12:00:00+01:00,2025-11-15 12:15:00+01:00,2025-11-15 23:49:39+01:00,48150
2025-11-15 12:15:00+01:00,2025-11-15 12:30:00+01:00,2025-11-15 23:49:39+01:00,49025
2025-11-15 12:30:00+01:00,2025-11-15 12:45:00+01:00,2025-11-15 23:49:39+01:00,49069
2025-11-15 12:45:00+01:00,2025-11-15 13:00:00+01:00,2025-11-15 23:49:39+01:00,49915
2025-11-15 13:00:00+01:00,2025-11-15 13:15:00+01:00,2025-11-15 23:49:39+01:00,49534
2025-11-15 13:15:00+01:00,2025-11-15 13:30:00+01:00,2025-11-15 23:49:39+01:00,48979
2025-11-15 13:30:00+01:00,2025-11-15 13:45:00+01:00,2025-11-15 23:49:39+01:00,48249
2025-11-15 13:45:00+01:00,2025-11-15 14:00:00+01:00,2025-11-15 23:49:39+01:00,47315
2025-11-15 14:00:00+01:00,2025-11-15 14:15:00+01:00,2025-11-15 23:49:39+01:00,46685
2025-11-15 14:15:00+01:00,2025-11-15 14:30:00+01:00,2025-11-15 23:49:39+01:00,46976
2025-11-15 14:30:00+01:00,2025-11-15 14:45:00+01:00,2025-11-15 23:49:40+01:00,46507
2025-11-15 14:45:00+01:00,2025-11-15 15:00:00+01:00,2025-11-15 23:49:40+01:00,46296
2025-11-15 15:00:00+01:00,2025-11-15 15:15:00+01:00,2025-11-15 23:49:40+01:00,46198
2025-11-15 15:15:00+01:00,2025-11-15 15:30:00+01:00,2025-11-15 23:49:40+01:00,46435
2025-11-15 15:30:00+01:00,2025-11-15 15:45:00+01:00,2025-11-15 23:49:40+01:00,45698
2025-11-15 15:45:00+01:00,2025-11-15 16:00:00+01:00,2025-11-15 23:49:40+01:00,45171
2025-11-15 16:00:00+01:00,2025-11-15 16:15:00+01:00,2025-11-15 23:49:40+01:00,44643
2025-11-15 16:15:00+01:00,2025-11-15 16:30:00+01:00,2025-11-15 23:49:40+01:00,44732
2025-11-15 16:30:00+01:00,2025-11-15 16:45:00+01:00,2025-11-15 23:49:40+01:00,44569
2025-11-15 16:45:00+01:00,2025-11-15 17:00:00+01:00,2025-11-15 23:49:40+01:00,44574
2025-11-15 17:00:00+01:00,2025-11-15 17:15:00+01:00,2025-11-15 23:49:40+01:00,44528
2025-11-15 17:15:00+01:00,2025-11-15 17:30:00+01:00,2025-11-15 23:49:40+01:00,45054
2025-11-15 17:30:00+01:00,2025-11-15 17:45:00+01:00,2025-11-15 23:49:40+01:00,46026
2025-11-15 17:45:00+01:00,2025-11-15 18:00:00+01:00,2025-11-15 23:49:40+01:00,47056
2025-11-15 18:00:00+01:00,2025-11-15 18:15:00+01:00,2025-11-15 23:49:40+01:00,47723
2025-11-15 18:15:00+01:00,2025-11-15 18:30:00+01:00,2025-11-15 23:49:40+01:00,48326
2025-11-15 18:30:00+01:00,2025-11-15 18:45:00+01:00,2025-11-15 23:49:40+01:00,48711
2025-11-15 18:45:00+01:00,2025-11-15 19:00:00+01:00,2025-11-15 23:49:40+01:00,49320
2025-11-15 19:00:00+01:00,2025-11-15 19:15:00+01:00,2025-11-15 23:49:40+01:00,49619
2025-11-15 19:15:00+01:00,2025-11-15 19:30:00+01:00,2025-11-15 23:49:40+01:00,49823
2025-11-15 19:30:00+01:00,2025-11-15 19:45:00+01:00,2025-11-15 23:49:40+01:00,49647
2025-11-15 19:45:00+01:00,2025-11-15 20:00:00+01:00,2025-11-15 23:49:40+01:00,49196
2025-11-15 20:00:00+01:00,2025-11-15 20:15:00+01:00,2025-11-15 23:49:41+01:00,48571
2025-11-15 20:15:00+01:00,2025-11-15 20:30:00+01:00,2025-11-15 23:49:41+01:00,47895
2025-11-15 20:30:00+01:00,2025-11-15 20:45:00+01:00,2025-11-15 23:49:41+01:00,47042
2025-11-15 20:45:00+01:00,2025-11-15 21:00:00+01:00,2025-11-15 23:49:41+01:00,46397
2025-11-15 21:00:00+01:00,2025-11-15 21:15:00+01:00,2025-11-15 23:49:41+01:00,45747
2025-11-15 21:15:00+01:00,2025-11-15 21:30:00+01:00,2025-11-15 23:49:41+01:00,45840
2025-11-15 21:30:00+01:00,2025-11-15 21:45:00+01:00,2025-11-15 23:49:41+01:00,45352
2025-11-15 21:45:00+01:00,2025-11-15 22:00:00+01:00,2025-11-15 23:49:41+01:00,44945
2025-11-15 22:00:00+01:00,2025-11-15 22:15:00+01:00,2025-11-15 23:49:41+01:00,44510
2025-11-15 22:15:00+01:00,2025-11-15 22:30:00+01:00,2025-11-15 23:49:41+01:00,45593
2025-11-15 22:30:00+01:00,2025-11-15 22:45:00+01:00,2025-11-15 23:49:41+01:00,45532
2025-11-15 22:45:00+01:00,2025-11-15 23:00:00+01:00,2025-11-15 23:49:41+01:00,46842
2025-11-15 23:00:00+01:00,2025-11-15 23:15:00+01:00,2025-11-15 23:49:41+01:00,46634
2025-11-15 23:15:00+01:00,2025-11-15 23:30:00+01:00,2025-11-15 23:49:41+01:00,46793
2025-11-15 23:30:00+01:00,2025-11-15 23:45:00+01:00,2025-11-15 23:49:41+01:00,45984
2025-11-15 23:45:00+01:00,2025-11-16 00:00:00+01:00,2025-11-15 23:49:41+01:00,46458
2025-11-16 00:00:00+01:00,2025-11-16 00:15:00+01:00,2025-11-16 23:50:52+01:00,45858
2025-11-16 00:15:00+01:00,2025-11-16 00:30:00+01:00,2025-11-16 23:50:53+01:00,46082
2025-11-16 00:30:00+01:00,2025-11-16 00:45:00+01:00,2025-11-16 23:50:53+01:00,45144
2025-11-16 00:45:00+01:00,2025-11-16 01:00:00+01:00,2025-11-16 23:50:54+01:00,43693
2025-11-16 01:00:00+01:00,2025-11-16 01:15:00+01:00,2025-11-16 23:50:55+01:00,42606
2025-11-16 01:15:00+01:00,2025-11-16 01:30:00+01:00,2025-11-16 23:50:56+01:00,42874
2025-11-16 01:30:00+01:00,2025-11-16 01:45:00+01:00,2025-11-16 23:50:57+01:00,42352
2025-11-16 01:45:00+01:00,2025-11-16 02:00:00+01:00,2025-11-16 23:50:57+01:00,42343
2025-11-16 02:00:00+01:00,2025-11-16 02:15:00+01:00,2025-11-16 23:50:57+01:00,41914
2025-11-16 02:15:00+01:00,2025-11-16 02:30:00+01:00,2025-11-16 23:50:58+01:00,41923
2025-11-16 02:30:00+01:00,2025-11-16 02:45:00+01:00,2025-11-16 23:50:53+01:00,41032
2025-11-16 02:45:00+01:00,2025-11-16 03:00:00+01:00,2025-11-16 23:50:53+01:00,40520
2025-11-16 03:00:00+01:00,2025-11-16 03:15:00+01:00,2025-11-16 23:50:53+01:00,39747
2025-11-16 03:15:00+01:00,2025-11-16 03:30:00+01:00,2025-11-16 23:50:53+01:00,39521
2025-11-16 03:30:00+01:00,2025-11-16 03:45:00+01:00,2025-11-16 23:50:53+01:00,38820
2025-11-16 03:45:00+01:00,2025-11-16 04:00:00+01:00,2025-11-16 23:50:53+01:00,38422
2025-11-16 04:00:00+01:00,2025-11-16 04:15:00+01:00,2025-11-16 23:50:53+01:00,38037
2025-11-16 04:15:00+01:00,2025-11-16 04:30:00+01:00,2025-11-16 23:50:53+01:00,37836
2025-11-16 04:30:00+01:00,2025-11-16 04:45:00+01:00,2025-11-16 23:50:53+01:00,37663
2025-11-16 04:45:00+01:00,2025-11-16 05:00:00+01:00,2025-11-16 23:50:53+01:00,37427
2025-11-16 05:00:00+01:00,2025-11-16 05:15:00+01:00,2025-11-16 23:50:53+01:00,37350
2025-11-16 05:15:00+01:00,2025-11-16 05:30:00+01:00,2025-11-16 23:50:54+01:00,37739
2025-11-16 05:30:00+01:00,2025-11-16 05:45:00+01:00,2025-11-16 23:50:54+01:00,37899
2025-11-16 05:45:00+01:00,2025-11-16 06:00:00+01:00,2025-11-16 23:50:54+01:00,37869
2025-11-16 06:00:00+01:00,2025-11-16 06:15:00+01:00,2025-11-16 23:50:54+01:00,37816
2025-11-16 06:15:00+01:00,2025-11-16 06:30:00+01:00,2025-11-16 23:50:54+01:00,38320
2025-11-16 06:30:00+01:00,2025-11-16 06:45:00+01:00,2025-11-16 23:50:54+01:00,38615
2025-11-16 06:45:00+01:00,2025-11-16 07:00:00+01:00,2025-11-16 23:50:54+01:00,38808
2025-11-16 07:00:00+01:00,2025-11-16 07:15:00+01:00,2025-11-16 23:50:54+01:00,39150
2025-11-16 07:15:00+01:00,2025-11-16 07:30:00+01:00,2025-11-16 23:50:54+01:00,39582
2025-11-16 07:30:00+01:00,2025-11-16 07:45:00+01:00,2025-11-16 23:50:55+01:00,39916
2025-11-16 07:45:00+01:00,2025-11-16 08:00:00+01:00,2025-11-16 23:50:55+01:00,40166
2025-11-16 08:00:00+01:00,2025-11-16 08:15:00+01:00,2025-11-16 23:50:55+01:00,40223
2025-11-16 08:15:00+01:00,2025-11-16 08:30:00+01:00,2025-11-16 23:50:55+01:00,40596
2025-11-16 08:30:00+01:00,2025-11-16 08:45:00+01:00,2025-11-16 23:50:55+01:00,41014
2025-11-16 08:45:00+01:00,2025-11-16 09:00:00+01:00,2025-11-16 23:50:55+01:00,41627
2025-11-16 09:00:00+01:00,2025-11-16 09:15:00+01:00,2025-11-16 23:50:55+01:00,42084
2025-11-16 09:15:00+01:00,2025-11-16 09:30:00+01:00,2025-11-16 23:50:55+01:00,42686
2025-11-16 09:30:00+01:00,2025-11-16 09:45:00+01:00,2025-11-16 23:50:55+01:00,43485
2025-11-16 09:45:00+01:00,2025-11-16 10:00:00+01:00,2025-11-16 23:50:55+01:00,43963
2025-11-16 10:00:00+01:00,2025-11-16 10:15:00+01:00,2025-11-16 23:50:55+01:00,44504
2025-11-16 10:15:00+01:00,2025-11-16 10:30:00+01:00,2025-11-16 23:50:56+01:00,45191
2025-11-16 10:30:00+01:00,2025-11-16 10:45:00+01:00,2025-11-16 23:50:56+01:00,45684
2025-11-16 10:45:00+01:00,2025-11-16 11:00:00+01:00,2025-11-16 23:50:56+01:00,45904
2025-11-16 11:00:00+01:00,2025-11-16 11:15:00+01:00,2025-11-16 23:50:56+01:00,46409
2025-11-16 11:15:00+01:00,2025-11-16 11:30:00+01:00,2025-11-16 23:50:56+01:00,46978
2025-11-16 11:30:00+01:00,2025-11-16 11:45:00+01:00,2025-11-16 23:50:56+01:00,47513
2025-11-16 11:45:00+01:00,2025-11-16 12:00:00+01:00,2025-11-16 23:50:56+01:00,48111
2025-11-16 12:00:00+01:00,2025-11-16 12:15:00+01:00,2025-11-16 23:50:56+01:00,49041
2025-11-16 12:15:00+01:00,2025-11-16 12:30:00+01:00,2025-11-16 23:50:56+01:00,49910
2025-11-16 12:30:00+01:00,2025-11-16 12:45:00+01:00,2025-11-16 23:50:56+01:00,49909
2025-11-16 12:45:00+01:00,2025-11-16 13:00:00+01:00,2025-11-16 23:50:56+01:00,50704
2025-11-16 13:00:00+01:00,2025-11-16 13:15:00+01:00,2025-11-16 23:50:56+01:00,50126
2025-11-16 13:15:00+01:00,2025-11-16 13:30:00+01:00,2025-11-16 23:50:56+01:00,49580
2025-11-16 13:30:00+01:00,2025-11-16 13:45:00+01:00,2025-11-16 23:50:56+01:00,48345
2025-11-16 13:45:00+01:00,2025-11-16 14:00:00+01:00,2025-11-16 23:50:56+01:00,47633
2025-11-16 14:00:00+01:00,2025-11-16 14:15:00+01:00,2025-11-16 23:50:56+01:00,47152
2025-11-16 14:15:00+01:00,2025-11-16 14:30:00+01:00,2025-11-16 23:50:56+01:00,46908
2025-11-16 14:30:00+01:00,2025-11-16 14:45:00+01:00,2025-11-16 23:50:57+01:00,46371
2025-11-16 14:45:00+01:00,2025-11-16 15:00:00+01:00,2025-11-16 23:50:57+01:00,45923
2025-11-16 15:00:00+01:00,2025-11-16 15:15:00+01:00,2025-11-16 23:50:57+01:00,46025
2025-11-16 15:15:00+01:00,2025-11-16 15:30:00+01:00,2025-11-16 23:50:57+01:00,45879
2025-11-16 15:30:00+01:00,2025-11-16 15:45:00+01:00,2025-11-16 23:50:57+01:00,45334
2025-11-16 15:45:00+01:00,2025-11-16 16:00:00+01:00,2025-11-16 23:50:57+01:00,44862
2025-11-16 16:00:00+01:00,2025-11-16 16:15:00+01:00,2025-11-16 23:50:57+01:00,44432
2025-11-16 16:15:00+01:00,2025-11-16 16:30:00+01:00,2025-11-16 23:50:57+01:00,44303
2025-11-16 16:30:00+01:00,2025-11-16 16:45:00+01:00,2025-11-16 23:50:57+01:00,44172
2025-11-16 16:45:00+01:00,2025-11-16 17:00:00+01:00,2025-11-16 23:50:57+01:00,44426
2025-11-16 17:00:00+01:00,2025-11-16 17:15:00+01:00,2025-11-16 23:50:57+01:00,44518
2025-11-16 17:15:00+01:00,2025-11-16 17:30:00+01:00,2025-11-16 23:50:57+01:00,45103
2025-11-16 17:30:00+01:00,2025-11-16 17:45:00+01:00,2025-11-16 23:50:57+01:00,45961
2025-11-16 17:45:00+01:00,2025-11-16 18:00:00+01:00,2025-11-16 23:50:57+01:00,46945
2025-11-16 18:00:00+01:00,2025-11-16 18:15:00+01:00,2025-11-16 23:50:57+01:00,47933
2025-11-16 18:15:00+01:00,2025-11-16 18:30:00+01:00,2025-11-16 23:50:57+01:00,48991
2025-11-16 18:30:00+01:00,2025-11-16 18:45:00+01:00,2025-11-16 23:50:57+01:00,49538
2025-11-16 18:45:00+01:00,2025-11-16 19:00:00+01:00,2025-11-16 23:50:57+01:00,50295
2025-11-16 19:00:00+01:00,2025-11-16 19:15:00+01:00,2025-11-16 23:50:57+01:00,51098
2025-11-16 19:15:00+01:00,2025-11-16 19:30:00+01:00,2025-11-16 23:50:57+01:00,51371
2025-11-16 19:30:00+01:00,2025-11-16 19:45:00+01:00,2025-11-16 23:50:57+01:00,51167
2025-11-16 19:45:00+01:00,2025-11-16 20:00:00+01:00,2025-11-16 23:50:57+01:00,50785
2025-11-16 20:00:00+01:00,2025-11-16 20:15:00+01:00,2025-11-16 23:50:57+01:00,50382
2025-11-16 20:15:00+01:00,2025-11-16 20:30:00+01:00,2025-11-16 23:50:57+01:00,49813
2025-11-16 20:30:00+01:00,2025-11-16 20:45:00+01:00,2025-11-16 23:50:57+01:00,49112
2025-11-16 20:45:00+01:00,2025-11-16 21:00:00+01:00,2025-11-16 23:50:58+01:00,48453
2025-11-16 21:00:00+01:00,2025-11-16 21:15:00+01:00,2025-11-16 23:50:58+01:00,47877
2025-11-16 21:15:00+01:00,2025-11-16 21:30:00+01:00,2025-11-16 23:50:58+01:00,47701
2025-11-16 21:30:00+01:00,2025-11-16 21:45:00+01:00,2025-11-16 23:50:58+01:00,47254
2025-11-16 21:45:00+01:00,2025-11-16 22:00:00+01:00,2025-11-16 23:50:58+01:00,46599
2025-11-16 22:00:00+01:00,2025-11-16 22:15:00+01:00,2025-11-16 23:50:58+01:00,46019
2025-11-16 22:15:00+01:00,2025-11-16 22:30:00+01:00,2025-11-16 23:50:58+01:00,46794
2025-11-16 22:30:00+01:00,2025-11-16 22:45:00+01:00,2025-11-16 23:50:58+01:00,46460
2025-11-16 22:45:00+01:00,2025-11-16 23:00:00+01:00,2025-11-16 23:50:58+01:00,47916
2025-11-16 23:00:00+01:00,2025-11-16 23:15:00+01:00,2025-11-16 23:50:58+01:00,47569
2025-11-16 23:15:00+01:00,2025-11-16 23:30:00+01:00,2025-11-16 23:50:58+01:00,47576
2025-11-16 23:30:00+01:00,2025-11-16 23:45:00+01:00,2025-11-16 23:50:58+01:00,46744
2025-11-16 23:45:00+01:00,2025-11-17 00:00:00+01:00,2025-11-16 23:50:58+01:00,47293
2025-11-17 00:00:00+01:00,2025-11-17 00:15:00+01:00,2025-12-17 10:30:00+01:00,46500
2025-11-17 00:15:00+01:00,2025-11-17 00:30:00+01:00,2025-11-17 14:34:35+01:00,46869
2025-11-17 00:30:00+01:00,2025-11-17 00:45:00+01:00,2025-11-17 14:34:35+01:00,46106
2025-11-17 00:45:00+01:00,2025-11-17 01:00:00+01:00,2025-12-17 10:30:00+01:00,44808
2025-11-17 01:00:00+01:00,2025-11-17 01:15:00+01:00,2025-11-17 14:34:36+01:00,43795
2025-11-17 01:15:00+01:00,2025-11-17 01:30:00+01:00,2025-12-17 10:30:00+01:00,43986
2025-11-17 01:30:00+01:00,2025-11-17 01:45:00+01:00,2025-12-17 10:30:00+01:00,43410
2025-11-17 01:45:00+01:00,2025-11-17 02:00:00+01:00,2025-11-17 14:34:37+01:00,43397
2025-11-17 02:00:00+01:00,2025-11-17 02:15:00+01:00,2025-12-17 10:30:00+01:00,42910
2025-11-17 02:15:00+01:00,2025-11-17 02:30:00+01:00,2025-11-17 14:34:37+01:00,43105
2025-11-17 02:30:00+01:00,2025-11-17 02:45:00+01:00,2025-12-17 10:30:00+01:00,42315
2025-11-17 02:45:00+01:00,2025-11-17 03:00:00+01:00,2025-11-17 14:34:35+01:00,41889
2025-11-17 03:00:00+01:00,2025-11-17 03:15:00+01:00,2025-12-17 10:30:00+01:00,41098
